frame_dir,total_frames,img_shape,original_shape,label,keypoint_shape,has_keypoint_score
v_PlayingViolin_g23_c01,179,"(256, 340)","(256, 340)",66,"(2, 179, 17, 2)",True
v_PlayingViolin_g23_c02,170,"(256, 340)","(256, 340)",66,"(3, 170, 17, 2)",True
v_PlayingViolin_g23_c03,195,"(256, 340)","(256, 340)",66,"(3, 195, 17, 2)",True
v_PlayingViolin_g23_c04,187,"(256, 340)","(256, 340)",66,"(2, 187, 17, 2)",True
v_PlayingViolin_g24_c01,190,"(256, 340)","(256, 340)",66,"(3, 190, 17, 2)",True
v_PlayingViolin_g24_c02,177,"(256, 340)","(256, 340)",66,"(3, 177, 17, 2)",True
v_PlayingViolin_g24_c03,190,"(256, 340)","(256, 340)",66,"(4, 190, 17, 2)",True
v_PlayingViolin_g24_c04,176,"(256, 340)","(256, 340)",66,"(3, 176, 17, 2)",True
v_PlayingViolin_g25_c01,191,"(256, 340)","(256, 340)",66,"(3, 191, 17, 2)",True
v_PlayingViolin_g25_c02,190,"(256, 340)","(256, 340)",66,"(4, 190, 17, 2)",True
v_PlayingViolin_g25_c03,200,"(256, 340)","(256, 340)",66,"(4, 200, 17, 2)",True
v_PlayingViolin_g25_c04,174,"(256, 340)","(256, 340)",66,"(5, 174, 17, 2)",True
v_PoleVault_g08_c01,205,"(256, 340)","(256, 340)",67,"(9, 205, 17, 2)",True
v_PoleVault_g08_c02,189,"(256, 340)","(256, 340)",67,"(6, 189, 17, 2)",True
v_PoleVault_g08_c03,170,"(256, 340)","(256, 340)",67,"(5, 170, 17, 2)",True
v_PoleVault_g08_c04,125,"(256, 340)","(256, 340)",67,"(3, 125, 17, 2)",True
v_PoleVault_g09_c01,58,"(256, 340)","(256, 340)",67,"(1, 58, 17, 2)",True
v_PoleVault_g09_c02,133,"(256, 340)","(256, 340)",67,"(7, 133, 17, 2)",True
v_PoleVault_g09_c03,139,"(256, 340)","(256, 340)",67,"(6, 139, 17, 2)",True
v_PoleVault_g09_c04,230,"(256, 340)","(256, 340)",67,"(4, 230, 17, 2)",True
v_PoleVault_g10_c01,256,"(256, 340)","(256, 340)",67,"(11, 256, 17, 2)",True
v_PoleVault_g10_c02,242,"(256, 340)","(256, 340)",67,"(8, 242, 17, 2)",True
v_PoleVault_g10_c03,300,"(256, 340)","(256, 340)",67,"(10, 300, 17, 2)",True
v_PoleVault_g10_c04,216,"(256, 340)","(256, 340)",67,"(9, 216, 17, 2)",True
v_PoleVault_g10_c05,143,"(256, 340)","(256, 340)",67,"(7, 143, 17, 2)",True
v_PoleVault_g10_c06,175,"(256, 340)","(256, 340)",67,"(6, 175, 17, 2)",True
v_PoleVault_g10_c07,185,"(256, 340)","(256, 340)",67,"(8, 185, 17, 2)",True
v_PoleVault_g11_c01,169,"(256, 340)","(256, 340)",67,"(4, 169, 17, 2)",True
v_PoleVault_g11_c02,176,"(256, 340)","(256, 340)",67,"(4, 176, 17, 2)",True
v_PoleVault_g11_c03,209,"(256, 340)","(256, 340)",67,"(4, 209, 17, 2)",True
v_PoleVault_g11_c04,198,"(256, 340)","(256, 340)",67,"(4, 198, 17, 2)",True
v_PoleVault_g11_c05,184,"(256, 340)","(256, 340)",67,"(3, 184, 17, 2)",True
v_PoleVault_g12_c01,93,"(256, 340)","(256, 340)",67,"(8, 93, 17, 2)",True
v_PoleVault_g12_c02,223,"(256, 340)","(256, 340)",67,"(8, 223, 17, 2)",True
v_PoleVault_g12_c03,85,"(256, 340)","(256, 340)",67,"(5, 85, 17, 2)",True
v_PoleVault_g12_c04,176,"(256, 340)","(256, 340)",67,"(6, 176, 17, 2)",True
v_PoleVault_g12_c05,117,"(256, 340)","(256, 340)",67,"(9, 117, 17, 2)",True
v_PoleVault_g12_c06,114,"(256, 340)","(256, 340)",67,"(6, 114, 17, 2)",True
v_PoleVault_g12_c07,115,"(256, 340)","(256, 340)",67,"(6, 115, 17, 2)",True
v_PoleVault_g13_c01,291,"(256, 340)","(256, 340)",67,"(5, 291, 17, 2)",True
v_PoleVault_g13_c02,158,"(256, 340)","(256, 340)",67,"(2, 158, 17, 2)",True
v_PoleVault_g13_c03,130,"(256, 340)","(256, 340)",67,"(7, 130, 17, 2)",True
v_PoleVault_g13_c04,125,"(256, 340)","(256, 340)",67,"(2, 125, 17, 2)",True
v_PoleVault_g13_c05,120,"(256, 340)","(256, 340)",67,"(2, 120, 17, 2)",True
v_PoleVault_g14_c01,153,"(256, 340)","(256, 340)",67,"(13, 153, 17, 2)",True
v_PoleVault_g14_c02,178,"(256, 340)","(256, 340)",67,"(6, 178, 17, 2)",True
v_PoleVault_g14_c03,164,"(256, 340)","(256, 340)",67,"(11, 164, 17, 2)",True
v_PoleVault_g14_c04,476,"(256, 340)","(256, 340)",67,"(12, 476, 17, 2)",True
v_PoleVault_g14_c05,235,"(256, 340)","(256, 340)",67,"(12, 235, 17, 2)",True
v_PoleVault_g14_c06,221,"(256, 340)","(256, 340)",67,"(9, 221, 17, 2)",True
v_PoleVault_g14_c07,269,"(256, 340)","(256, 340)",67,"(11, 269, 17, 2)",True
v_PoleVault_g15_c01,152,"(256, 340)","(256, 340)",67,"(14, 152, 17, 2)",True
v_PoleVault_g15_c02,209,"(256, 340)","(256, 340)",67,"(7, 209, 17, 2)",True
v_PoleVault_g15_c03,170,"(256, 340)","(256, 340)",67,"(8, 170, 17, 2)",True
v_PoleVault_g15_c04,230,"(256, 340)","(256, 340)",67,"(5, 230, 17, 2)",True
v_PoleVault_g16_c01,267,"(256, 340)","(256, 340)",67,"(11, 267, 17, 2)",True
v_PoleVault_g16_c02,189,"(256, 340)","(256, 340)",67,"(7, 189, 17, 2)",True
v_PoleVault_g16_c03,205,"(256, 340)","(256, 340)",67,"(9, 205, 17, 2)",True
v_PoleVault_g16_c04,246,"(256, 340)","(256, 340)",67,"(9, 246, 17, 2)",True
v_PoleVault_g16_c05,164,"(256, 340)","(256, 340)",67,"(8, 164, 17, 2)",True
v_PoleVault_g16_c06,169,"(256, 340)","(256, 340)",67,"(9, 169, 17, 2)",True
v_PoleVault_g16_c07,231,"(256, 340)","(256, 340)",67,"(7, 231, 17, 2)",True
v_PoleVault_g17_c01,162,"(256, 340)","(256, 340)",67,"(10, 162, 17, 2)",True
v_PoleVault_g17_c02,166,"(256, 340)","(256, 340)",67,"(12, 166, 17, 2)",True
v_PoleVault_g17_c03,105,"(256, 340)","(256, 340)",67,"(3, 105, 17, 2)",True
v_PoleVault_g17_c04,132,"(256, 340)","(256, 340)",67,"(5, 132, 17, 2)",True
v_PoleVault_g17_c05,229,"(256, 340)","(256, 340)",67,"(7, 229, 17, 2)",True
v_PoleVault_g17_c06,162,"(256, 340)","(256, 340)",67,"(8, 162, 17, 2)",True
v_PoleVault_g17_c07,172,"(256, 340)","(256, 340)",67,"(12, 172, 17, 2)",True
v_PoleVault_g18_c01,127,"(256, 340)","(256, 340)",67,"(5, 127, 17, 2)",True
v_PoleVault_g18_c02,113,"(256, 340)","(256, 340)",67,"(4, 113, 17, 2)",True
v_PoleVault_g18_c03,188,"(256, 340)","(256, 340)",67,"(5, 188, 17, 2)",True
v_PoleVault_g18_c04,126,"(256, 340)","(256, 340)",67,"(3, 126, 17, 2)",True
v_PoleVault_g18_c05,110,"(256, 340)","(256, 340)",67,"(5, 110, 17, 2)",True
v_PoleVault_g18_c06,142,"(256, 340)","(256, 340)",67,"(5, 142, 17, 2)",True
v_PoleVault_g18_c07,202,"(256, 340)","(256, 340)",67,"(6, 202, 17, 2)",True
v_PoleVault_g19_c01,68,"(256, 340)","(256, 340)",67,"(5, 68, 17, 2)",True
v_PoleVault_g19_c02,69,"(256, 340)","(256, 340)",67,"(8, 69, 17, 2)",True
v_PoleVault_g19_c03,84,"(256, 340)","(256, 340)",67,"(1, 84, 17, 2)",True
v_PoleVault_g19_c04,83,"(256, 340)","(256, 340)",67,"(13, 83, 17, 2)",True
v_PoleVault_g19_c05,83,"(256, 340)","(256, 340)",67,"(7, 83, 17, 2)",True
v_PoleVault_g19_c06,76,"(256, 340)","(256, 340)",67,"(7, 76, 17, 2)",True
v_PoleVault_g19_c07,79,"(256, 340)","(256, 340)",67,"(9, 79, 17, 2)",True
v_PoleVault_g20_c01,151,"(256, 340)","(256, 340)",67,"(4, 151, 17, 2)",True
v_PoleVault_g20_c02,214,"(256, 340)","(256, 340)",67,"(7, 214, 17, 2)",True
v_PoleVault_g20_c03,148,"(256, 340)","(256, 340)",67,"(7, 148, 17, 2)",True
v_PoleVault_g20_c04,175,"(256, 340)","(256, 340)",67,"(6, 175, 17, 2)",True
v_PoleVault_g20_c05,95,"(256, 340)","(256, 340)",67,"(7, 95, 17, 2)",True
v_PoleVault_g20_c06,118,"(256, 340)","(256, 340)",67,"(3, 118, 17, 2)",True
v_PoleVault_g21_c01,96,"(256, 340)","(256, 340)",67,"(7, 96, 17, 2)",True
v_PoleVault_g21_c02,93,"(256, 340)","(256, 340)",67,"(7, 93, 17, 2)",True
v_PoleVault_g21_c03,93,"(256, 340)","(256, 340)",67,"(7, 93, 17, 2)",True
v_PoleVault_g21_c04,78,"(256, 340)","(256, 340)",67,"(3, 78, 17, 2)",True
v_PoleVault_g21_c05,133,"(256, 340)","(256, 340)",67,"(5, 133, 17, 2)",True
v_PoleVault_g21_c06,114,"(256, 340)","(256, 340)",67,"(2, 114, 17, 2)",True
v_PoleVault_g21_c07,157,"(256, 340)","(256, 340)",67,"(6, 157, 17, 2)",True
v_PoleVault_g22_c01,124,"(256, 340)","(256, 340)",67,"(3, 124, 17, 2)",True
v_PoleVault_g22_c02,138,"(256, 340)","(256, 340)",67,"(4, 138, 17, 2)",True
v_PoleVault_g22_c03,158,"(256, 340)","(256, 340)",67,"(4, 158, 17, 2)",True
v_PoleVault_g22_c04,198,"(256, 340)","(256, 340)",67,"(9, 198, 17, 2)",True
v_PoleVault_g23_c01,73,"(256, 340)","(256, 340)",67,"(1, 73, 17, 2)",True
v_PoleVault_g23_c02,95,"(256, 340)","(256, 340)",67,"(4, 95, 17, 2)",True
v_PoleVault_g23_c03,81,"(256, 340)","(256, 340)",67,"(2, 81, 17, 2)",True
v_PoleVault_g23_c04,69,"(256, 340)","(256, 340)",67,"(1, 69, 17, 2)",True
v_PoleVault_g23_c05,59,"(256, 340)","(256, 340)",67,"(1, 59, 17, 2)",True
v_PoleVault_g23_c06,77,"(256, 340)","(256, 340)",67,"(1, 77, 17, 2)",True
v_PoleVault_g23_c07,77,"(256, 340)","(256, 340)",67,"(1, 77, 17, 2)",True
v_PoleVault_g24_c01,177,"(256, 340)","(256, 340)",67,"(13, 177, 17, 2)",True
v_PoleVault_g24_c02,170,"(256, 340)","(256, 340)",67,"(10, 170, 17, 2)",True
v_PoleVault_g24_c03,198,"(256, 340)","(256, 340)",67,"(13, 198, 17, 2)",True
v_PoleVault_g24_c04,146,"(256, 340)","(256, 340)",67,"(8, 146, 17, 2)",True
v_PoleVault_g24_c05,135,"(256, 340)","(256, 340)",67,"(10, 135, 17, 2)",True
v_PoleVault_g24_c06,142,"(256, 340)","(256, 340)",67,"(12, 142, 17, 2)",True
v_PoleVault_g24_c07,156,"(256, 340)","(256, 340)",67,"(7, 156, 17, 2)",True
v_PoleVault_g25_c01,119,"(256, 340)","(256, 340)",67,"(5, 119, 17, 2)",True
v_PoleVault_g25_c02,101,"(256, 340)","(256, 340)",67,"(6, 101, 17, 2)",True
v_PoleVault_g25_c03,92,"(256, 340)","(256, 340)",67,"(7, 92, 17, 2)",True
v_PoleVault_g25_c04,100,"(256, 340)","(256, 340)",67,"(5, 100, 17, 2)",True
v_PoleVault_g25_c05,110,"(256, 340)","(256, 340)",67,"(6, 110, 17, 2)",True
v_PoleVault_g25_c06,102,"(256, 340)","(256, 340)",67,"(7, 102, 17, 2)",True
v_PoleVault_g25_c07,87,"(256, 340)","(256, 340)",67,"(4, 87, 17, 2)",True
v_PommelHorse_g08_c01,255,"(256, 340)","(256, 340)",68,"(5, 255, 17, 2)",True
v_PommelHorse_g08_c02,248,"(256, 340)","(256, 340)",68,"(4, 248, 17, 2)",True
v_PommelHorse_g08_c03,247,"(256, 340)","(256, 340)",68,"(5, 247, 17, 2)",True
v_PommelHorse_g08_c04,250,"(256, 340)","(256, 340)",68,"(7, 250, 17, 2)",True
v_PommelHorse_g09_c01,247,"(256, 340)","(256, 340)",68,"(2, 247, 17, 2)",True
v_PommelHorse_g09_c02,244,"(256, 340)","(256, 340)",68,"(2, 244, 17, 2)",True
v_PommelHorse_g09_c03,252,"(256, 340)","(256, 340)",68,"(2, 252, 17, 2)",True
v_PommelHorse_g09_c04,319,"(256, 340)","(256, 340)",68,"(2, 319, 17, 2)",True
v_PommelHorse_g10_c01,305,"(256, 340)","(256, 340)",68,"(2, 305, 17, 2)",True
v_PommelHorse_g10_c02,306,"(256, 340)","(256, 340)",68,"(4, 306, 17, 2)",True
v_PommelHorse_g10_c03,301,"(256, 340)","(256, 340)",68,"(3, 301, 17, 2)",True
v_PommelHorse_g10_c04,398,"(256, 340)","(256, 340)",68,"(2, 398, 17, 2)",True
v_PommelHorse_g11_c01,231,"(256, 340)","(256, 340)",68,"(3, 231, 17, 2)",True
v_PommelHorse_g11_c02,227,"(256, 340)","(256, 340)",68,"(2, 227, 17, 2)",True
v_PommelHorse_g11_c03,247,"(256, 340)","(256, 340)",68,"(2, 247, 17, 2)",True
v_PommelHorse_g11_c04,276,"(256, 340)","(256, 340)",68,"(3, 276, 17, 2)",True
v_PommelHorse_g12_c01,345,"(256, 340)","(256, 340)",68,"(8, 345, 17, 2)",True
v_PommelHorse_g12_c02,328,"(256, 340)","(256, 340)",68,"(7, 328, 17, 2)",True
v_PommelHorse_g12_c03,294,"(256, 340)","(256, 340)",68,"(7, 294, 17, 2)",True
v_PommelHorse_g12_c04,304,"(256, 340)","(256, 340)",68,"(8, 304, 17, 2)",True
v_PommelHorse_g12_c05,571,"(256, 340)","(256, 340)",68,"(9, 571, 17, 2)",True
v_PommelHorse_g12_c06,443,"(256, 340)","(256, 340)",68,"(8, 443, 17, 2)",True
v_PommelHorse_g12_c07,466,"(256, 340)","(256, 340)",68,"(5, 466, 17, 2)",True
v_PommelHorse_g13_c01,299,"(256, 340)","(256, 340)",68,"(9, 299, 17, 2)",True
v_PommelHorse_g13_c02,304,"(256, 340)","(256, 340)",68,"(8, 304, 17, 2)",True
v_PommelHorse_g13_c03,304,"(256, 340)","(256, 340)",68,"(8, 304, 17, 2)",True
v_PommelHorse_g13_c04,351,"(256, 340)","(256, 340)",68,"(7, 351, 17, 2)",True
v_PommelHorse_g13_c05,305,"(256, 340)","(256, 340)",68,"(7, 305, 17, 2)",True
v_PommelHorse_g13_c06,303,"(256, 340)","(256, 340)",68,"(7, 303, 17, 2)",True
v_PommelHorse_g13_c07,475,"(256, 340)","(256, 340)",68,"(7, 475, 17, 2)",True
v_PommelHorse_g14_c01,359,"(256, 340)","(256, 340)",68,"(8, 359, 17, 2)",True
v_PommelHorse_g14_c02,360,"(256, 340)","(256, 340)",68,"(9, 360, 17, 2)",True
v_PommelHorse_g14_c03,356,"(256, 340)","(256, 340)",68,"(7, 356, 17, 2)",True
v_PommelHorse_g14_c04,356,"(256, 340)","(256, 340)",68,"(9, 356, 17, 2)",True
v_PommelHorse_g15_c01,251,"(256, 340)","(256, 340)",68,"(8, 251, 17, 2)",True
v_PommelHorse_g15_c02,252,"(256, 340)","(256, 340)",68,"(9, 252, 17, 2)",True
v_PommelHorse_g15_c03,245,"(256, 340)","(256, 340)",68,"(9, 245, 17, 2)",True
v_PommelHorse_g15_c04,291,"(256, 340)","(256, 340)",68,"(9, 291, 17, 2)",True
v_PommelHorse_g16_c01,298,"(256, 340)","(256, 340)",68,"(8, 298, 17, 2)",True
v_PommelHorse_g16_c02,301,"(256, 340)","(256, 340)",68,"(10, 301, 17, 2)",True
v_PommelHorse_g16_c03,201,"(256, 340)","(256, 340)",68,"(7, 201, 17, 2)",True
v_PommelHorse_g16_c04,379,"(256, 340)","(256, 340)",68,"(8, 379, 17, 2)",True
v_PommelHorse_g17_c01,300,"(256, 340)","(256, 340)",68,"(2, 300, 17, 2)",True
v_PommelHorse_g17_c02,489,"(256, 340)","(256, 340)",68,"(2, 489, 17, 2)",True
v_PommelHorse_g17_c03,522,"(256, 340)","(256, 340)",68,"(2, 522, 17, 2)",True
v_PommelHorse_g17_c04,494,"(256, 340)","(256, 340)",68,"(3, 494, 17, 2)",True
v_PommelHorse_g17_c05,507,"(256, 340)","(256, 340)",68,"(2, 507, 17, 2)",True
v_PommelHorse_g17_c06,480,"(256, 340)","(256, 340)",68,"(3, 480, 17, 2)",True
v_PommelHorse_g18_c01,258,"(256, 340)","(256, 340)",68,"(12, 258, 17, 2)",True
v_PommelHorse_g18_c02,255,"(256, 340)","(256, 340)",68,"(5, 255, 17, 2)",True
v_PommelHorse_g18_c03,226,"(256, 340)","(256, 340)",68,"(6, 226, 17, 2)",True
v_PommelHorse_g18_c04,277,"(256, 340)","(256, 340)",68,"(7, 277, 17, 2)",True
v_PommelHorse_g19_c01,306,"(256, 340)","(256, 340)",68,"(3, 306, 17, 2)",True
v_PommelHorse_g19_c02,337,"(256, 340)","(256, 340)",68,"(8, 337, 17, 2)",True
v_PommelHorse_g19_c03,287,"(256, 340)","(256, 340)",68,"(3, 287, 17, 2)",True
v_PommelHorse_g19_c04,393,"(256, 340)","(256, 340)",68,"(3, 393, 17, 2)",True
v_PommelHorse_g19_c05,422,"(256, 340)","(256, 340)",68,"(2, 422, 17, 2)",True
v_PommelHorse_g19_c06,348,"(256, 340)","(256, 340)",68,"(3, 348, 17, 2)",True
v_PommelHorse_g20_c01,308,"(256, 340)","(256, 340)",68,"(16, 308, 17, 2)",True
v_PommelHorse_g20_c02,276,"(256, 340)","(256, 340)",68,"(15, 276, 17, 2)",True
v_PommelHorse_g20_c03,320,"(256, 340)","(256, 340)",68,"(14, 320, 17, 2)",True
v_PommelHorse_g20_c04,378,"(256, 340)","(256, 340)",68,"(15, 378, 17, 2)",True
v_PommelHorse_g20_c05,300,"(256, 340)","(256, 340)",68,"(14, 300, 17, 2)",True
v_PommelHorse_g20_c06,453,"(256, 340)","(256, 340)",68,"(14, 453, 17, 2)",True
v_PommelHorse_g20_c07,489,"(256, 340)","(256, 340)",68,"(15, 489, 17, 2)",True
v_PommelHorse_g21_c01,294,"(256, 340)","(256, 340)",68,"(6, 294, 17, 2)",True
v_PommelHorse_g21_c02,301,"(256, 340)","(256, 340)",68,"(6, 301, 17, 2)",True
v_PommelHorse_g21_c03,300,"(256, 340)","(256, 340)",68,"(6, 300, 17, 2)",True
v_PommelHorse_g21_c04,318,"(256, 340)","(256, 340)",68,"(6, 318, 17, 2)",True
v_PommelHorse_g22_c01,388,"(256, 340)","(256, 340)",68,"(8, 388, 17, 2)",True
v_PommelHorse_g22_c02,432,"(256, 340)","(256, 340)",68,"(11, 432, 17, 2)",True
v_PommelHorse_g22_c03,410,"(256, 340)","(256, 340)",68,"(9, 410, 17, 2)",True
v_PommelHorse_g22_c04,356,"(256, 340)","(256, 340)",68,"(8, 356, 17, 2)",True
v_PommelHorse_g22_c05,421,"(256, 340)","(256, 340)",68,"(9, 421, 17, 2)",True
v_PommelHorse_g22_c06,453,"(256, 340)","(256, 340)",68,"(11, 453, 17, 2)",True
v_PommelHorse_g22_c07,496,"(256, 340)","(256, 340)",68,"(8, 496, 17, 2)",True
v_PommelHorse_g23_c01,246,"(256, 340)","(256, 340)",68,"(6, 246, 17, 2)",True
v_PommelHorse_g23_c02,248,"(256, 340)","(256, 340)",68,"(4, 248, 17, 2)",True
v_PommelHorse_g23_c03,251,"(256, 340)","(256, 340)",68,"(3, 251, 17, 2)",True
v_PommelHorse_g23_c04,353,"(256, 340)","(256, 340)",68,"(4, 353, 17, 2)",True
v_PommelHorse_g24_c01,317,"(256, 340)","(256, 340)",68,"(5, 317, 17, 2)",True
v_PommelHorse_g24_c02,303,"(256, 340)","(256, 340)",68,"(4, 303, 17, 2)",True
v_PommelHorse_g24_c03,296,"(256, 340)","(256, 340)",68,"(3, 296, 17, 2)",True
v_PommelHorse_g24_c04,306,"(256, 340)","(256, 340)",68,"(2, 306, 17, 2)",True
v_PommelHorse_g25_c01,303,"(256, 340)","(256, 340)",68,"(13, 303, 17, 2)",True
v_PommelHorse_g25_c02,356,"(256, 340)","(256, 340)",68,"(11, 356, 17, 2)",True
v_PommelHorse_g25_c03,327,"(256, 340)","(256, 340)",68,"(12, 327, 17, 2)",True
v_PommelHorse_g25_c04,384,"(256, 340)","(256, 340)",68,"(14, 384, 17, 2)",True
v_PullUps_g08_c01,95,"(256, 340)","(256, 340)",69,"(2, 95, 17, 2)",True
v_PullUps_g08_c02,102,"(256, 340)","(256, 340)",69,"(2, 102, 17, 2)",True
v_PullUps_g08_c03,103,"(256, 340)","(256, 340)",69,"(3, 103, 17, 2)",True
v_PullUps_g08_c04,105,"(256, 340)","(256, 340)",69,"(2, 105, 17, 2)",True
v_PullUps_g09_c01,106,"(256, 340)","(256, 340)",69,"(3, 106, 17, 2)",True
v_PullUps_g09_c02,100,"(256, 340)","(256, 340)",69,"(3, 100, 17, 2)",True
v_PullUps_g09_c03,104,"(256, 340)","(256, 340)",69,"(3, 104, 17, 2)",True
v_PullUps_g09_c04,98,"(256, 340)","(256, 340)",69,"(3, 98, 17, 2)",True
v_PullUps_g10_c01,141,"(256, 340)","(256, 340)",69,"(1, 141, 17, 2)",True
v_PullUps_g10_c02,172,"(256, 340)","(256, 340)",69,"(1, 172, 17, 2)",True
v_PullUps_g10_c03,198,"(256, 340)","(256, 340)",69,"(1, 198, 17, 2)",True
v_PullUps_g10_c04,101,"(256, 340)","(256, 340)",69,"(1, 101, 17, 2)",True
v_PullUps_g11_c01,94,"(256, 340)","(256, 340)",69,"(1, 94, 17, 2)",True
v_PullUps_g11_c02,113,"(256, 340)","(256, 340)",69,"(1, 113, 17, 2)",True
v_PullUps_g11_c03,90,"(256, 340)","(256, 340)",69,"(2, 90, 17, 2)",True
v_PullUps_g11_c04,99,"(256, 340)","(256, 340)",69,"(2, 99, 17, 2)",True
v_PullUps_g12_c01,81,"(256, 340)","(256, 340)",69,"(1, 81, 17, 2)",True
v_PullUps_g12_c02,72,"(256, 340)","(256, 340)",69,"(1, 72, 17, 2)",True
v_PullUps_g12_c03,68,"(256, 340)","(256, 340)",69,"(1, 68, 17, 2)",True
v_PullUps_g12_c04,78,"(256, 340)","(256, 340)",69,"(1, 78, 17, 2)",True
v_PullUps_g13_c01,92,"(256, 340)","(256, 340)",69,"(3, 92, 17, 2)",True
v_PullUps_g13_c02,81,"(256, 340)","(256, 340)",69,"(3, 81, 17, 2)",True
v_PullUps_g13_c03,77,"(256, 340)","(256, 340)",69,"(3, 77, 17, 2)",True
v_PullUps_g13_c04,80,"(256, 340)","(256, 340)",69,"(3, 80, 17, 2)",True
v_PullUps_g14_c01,78,"(256, 340)","(256, 340)",69,"(3, 78, 17, 2)",True
v_PullUps_g14_c02,80,"(256, 340)","(256, 340)",69,"(3, 80, 17, 2)",True
v_PullUps_g14_c03,85,"(256, 340)","(256, 340)",69,"(3, 85, 17, 2)",True
v_PullUps_g14_c04,85,"(256, 340)","(256, 340)",69,"(3, 85, 17, 2)",True
v_PullUps_g15_c01,164,"(256, 340)","(256, 340)",69,"(3, 164, 17, 2)",True
v_PullUps_g15_c02,196,"(256, 340)","(256, 340)",69,"(2, 196, 17, 2)",True
v_PullUps_g15_c03,205,"(256, 340)","(256, 340)",69,"(3, 205, 17, 2)",True
v_PullUps_g15_c04,188,"(256, 340)","(256, 340)",69,"(4, 188, 17, 2)",True
v_PullUps_g16_c01,131,"(256, 340)","(256, 340)",69,"(1, 131, 17, 2)",True
v_PullUps_g16_c02,133,"(256, 340)","(256, 340)",69,"(1, 133, 17, 2)",True
v_PullUps_g16_c03,140,"(256, 340)","(256, 340)",69,"(1, 140, 17, 2)",True
v_PullUps_g16_c04,143,"(256, 340)","(256, 340)",69,"(1, 143, 17, 2)",True
v_PullUps_g17_c01,163,"(256, 340)","(256, 340)",69,"(2, 163, 17, 2)",True
v_PullUps_g17_c02,185,"(256, 340)","(256, 340)",69,"(2, 185, 17, 2)",True
v_PullUps_g17_c03,201,"(256, 340)","(256, 340)",69,"(1, 201, 17, 2)",True
v_PullUps_g17_c04,225,"(256, 340)","(256, 340)",69,"(2, 225, 17, 2)",True
v_PullUps_g18_c01,154,"(256, 340)","(256, 340)",69,"(1, 154, 17, 2)",True
v_PullUps_g18_c02,163,"(256, 340)","(256, 340)",69,"(1, 163, 17, 2)",True
v_PullUps_g18_c03,160,"(256, 340)","(256, 340)",69,"(2, 160, 17, 2)",True
v_PullUps_g18_c04,162,"(256, 340)","(256, 340)",69,"(2, 162, 17, 2)",True
v_PullUps_g19_c01,110,"(256, 340)","(256, 340)",69,"(1, 110, 17, 2)",True
v_PullUps_g19_c02,101,"(256, 340)","(256, 340)",69,"(1, 101, 17, 2)",True
v_PullUps_g19_c03,107,"(256, 340)","(256, 340)",69,"(1, 107, 17, 2)",True
v_PullUps_g19_c04,103,"(256, 340)","(256, 340)",69,"(1, 103, 17, 2)",True
v_PullUps_g20_c01,151,"(256, 340)","(256, 340)",69,"(1, 151, 17, 2)",True
v_PullUps_g20_c02,216,"(256, 340)","(256, 340)",69,"(1, 216, 17, 2)",True
v_PullUps_g20_c03,196,"(256, 340)","(256, 340)",69,"(2, 196, 17, 2)",True
v_PullUps_g20_c04,187,"(256, 340)","(256, 340)",69,"(1, 187, 17, 2)",True
v_PullUps_g21_c01,146,"(256, 340)","(256, 340)",69,"(1, 146, 17, 2)",True
v_PullUps_g21_c02,159,"(256, 340)","(256, 340)",69,"(1, 159, 17, 2)",True
v_PullUps_g21_c03,181,"(256, 340)","(256, 340)",69,"(1, 181, 17, 2)",True
v_PullUps_g21_c04,170,"(256, 340)","(256, 340)",69,"(1, 170, 17, 2)",True
v_PullUps_g22_c01,105,"(256, 340)","(256, 340)",69,"(1, 105, 17, 2)",True
v_PullUps_g22_c02,104,"(256, 340)","(256, 340)",69,"(1, 104, 17, 2)",True
v_PullUps_g22_c03,105,"(256, 340)","(256, 340)",69,"(1, 105, 17, 2)",True
v_PullUps_g22_c04,143,"(256, 340)","(256, 340)",69,"(1, 143, 17, 2)",True
v_PullUps_g23_c01,177,"(256, 340)","(256, 340)",69,"(3, 177, 17, 2)",True
v_PullUps_g23_c02,188,"(256, 340)","(256, 340)",69,"(3, 188, 17, 2)",True
v_PullUps_g23_c03,186,"(256, 340)","(256, 340)",69,"(3, 186, 17, 2)",True
v_PullUps_g23_c04,193,"(256, 340)","(256, 340)",69,"(3, 193, 17, 2)",True
v_PullUps_g24_c01,153,"(256, 340)","(256, 340)",69,"(1, 153, 17, 2)",True
v_PullUps_g24_c02,191,"(256, 340)","(256, 340)",69,"(1, 191, 17, 2)",True
v_PullUps_g24_c03,180,"(256, 340)","(256, 340)",69,"(1, 180, 17, 2)",True
v_PullUps_g24_c04,197,"(256, 340)","(256, 340)",69,"(1, 197, 17, 2)",True
v_PullUps_g25_c01,91,"(256, 340)","(256, 340)",69,"(1, 91, 17, 2)",True
v_PullUps_g25_c02,109,"(256, 340)","(256, 340)",69,"(1, 109, 17, 2)",True
v_PullUps_g25_c03,66,"(256, 340)","(256, 340)",69,"(1, 66, 17, 2)",True
v_PullUps_g25_c04,78,"(256, 340)","(256, 340)",69,"(1, 78, 17, 2)",True
v_Punch_g08_c01,250,"(256, 340)","(256, 340)",70,"(6, 250, 17, 2)",True
v_Punch_g08_c02,250,"(256, 340)","(256, 340)",70,"(6, 250, 17, 2)",True
v_Punch_g08_c03,250,"(256, 340)","(256, 340)",70,"(6, 250, 17, 2)",True
